Unnamed: 0,predictedLabel,cluster_id,url,nodeID,specTableContent,keyValuePairs,domain,hasSpecTable,lang
81,Computers_and_Accessories,1002577,harddrivesdirect.com/product_info_DL165_G7_HardDrives.php?products_id=455346_DL165_G7_HardDrives,_:node58562684bbe9bd9541bbbfe8649c72b8, Specifications:  Manufacturer DL165 Category Hard Drive Sub-Category 10K Generation SAS NHP Part Number DL165 508232-B21-5Pack Product ID 455346_DL165_HardDrives Capacity 400GB Interface Serial Attached SCSI (SAS) Enclosure Internal Drive Dimensions 3.5 inches x 1/3H (Low Profile) Spindle Speed 10000RPM External Data Transfer 3072MB/s Seek Time 3.5ms HotSwap No Manufacturer Hewlett Packard Pre-Failure Warranty Yes Hot Swap Tray Not Included Package Qty 5 508232-B21 Compatible Servers: DL120 G5 DL120 G6 G7 ML110 G4 ML110 G5 ML115 G1 ML115 G5 ML150 G5 ML150 G6 G7 ML330 G6,"{'External Data Transfer': '3072 Mbps', 'Interface': 'Serial Attached SCSI (SAS)', 'Category': 'Hard Drive', 'Product ID': '455346_DL165_HardDrives', 'Spindle Speed': '10000 rpm', 'Drive Dimensions': '8.89 cm x 0.8382 cm H (Low Profile)', 'Hot Swap Tray': 'Not Included', 'Pre-Failure Warranty': 'Yes', 'Part Number': 'DL165 508232-B21-5Pack', 'Package Qty': '5', 'Sub-Category': '10K', 'Manufacturer': 'Hewlett Packard', 'HotSwap': 'No', 'Enclosure': 'Internal', 'Generation': 'SAS NHP', 'Capacity': '0.4 TB', 'Seek Time': '3.5 ms'}",harddrivesdirect.com,1,en
82,Computers_and_Accessories,1002577,harddrivesdirect.com/product_info_DL165_G7_HardDrives.php?products_id=455346_DL165_G7_HardDrives,_:nodeb9c14a25fe64407ea321b71ac53a6e9, Specifications:  Manufacturer DL165 Category Hard Drive Sub-Category 10K Generation SAS NHP Part Number DL165 508232-B21-5Pack Product ID 455346_DL165_HardDrives Capacity 400GB Interface Serial Attached SCSI (SAS) Enclosure Internal Drive Dimensions 3.5 inches x 1/3H (Low Profile) Spindle Speed 10000RPM External Data Transfer 3072MB/s Seek Time 3.5ms HotSwap No Manufacturer Hewlett Packard Pre-Failure Warranty Yes Hot Swap Tray Not Included Package Qty 5 508232-B21 Compatible Servers: DL120 G5 DL120 G6 G7 ML110 G4 ML110 G5 ML115 G1 ML115 G5 ML150 G5 ML150 G6 G7 ML330 G6,"{'External Data Transfer': '3072 Mbps', 'Interface': 'Serial Attached SCSI (SAS)', 'Category': 'Hard Drive', 'Product ID': '455346_DL165_HardDrives', 'Spindle Speed': '10000 rpm', 'Drive Dimensions': '8.89 cm x 0.8382 cm H (Low Profile)', 'Hot Swap Tray': 'Not Included', 'Pre-Failure Warranty': 'Yes', 'Part Number': 'DL165 508232-B21-5Pack', 'Package Qty': '5', 'Sub-Category': '10K', 'Manufacturer': 'Hewlett Packard', 'HotSwap': 'No', 'Enclosure': 'Internal', 'Generation': 'SAS NHP', 'Capacity': '0.4 TB', 'Seek Time': '3.5 ms'}",harddrivesdirect.com,1,en
63,Computers_and_Accessories,1002048,harddrivesdirect.com/product_info_DL385_G6_HardDrives.php?products_id=144322_DL385_G6_HardDrives,_:nodea54ff13aa55780638bfa24933391881, Specifications:  Manufacturer DL385 Category Hard Drive Sub-Category 15K Generation SAS Part Number DL385 432146-001 Product ID 144322_DL385_HardDrives Manufacturer Hewlett Packard Capacity 300GB Interface Serial Attached SCSI (SAS) Enclosure Internal Drive Dimensions 3.5 inches x 1/3H (Low Profile) Spindle Speed 15000RPM External Data Transfer Rate 3072MB/s Seek Time 3.5ms Average Latency 2ms Pre-Failure Warranty Yes Hot Swap Yes - Tray included,"{'': '', 'Interface': 'Serial Attached SCSI (SAS)', 'Category': 'Hard Drive', 'Product ID': '144322_DL385_HardDrives', 'Spindle Speed': '15000 rpm', 'Drive Dimensions': '8.89 cm x 0.8382 cm H (Low Profile)', 'External Data Transfer Rate': '3072 Mbps', 'Pre-Failure Warranty': 'Yes', 'Part Number': 'DL385 432146-001', 'Average Latency': '2 ms', 'Sub-Category': '15K', 'Manufacturer': 'Hewlett Packard', 'Hot Swap': 'Yes - Tray included', 'Enclosure': 'Internal', 'Generation': 'SAS', 'Capacity': '0.3 TB', 'Seek Time': '3.5 ms'}",harddrivesdirect.com,1,en
682742,Computers_and_Accessories,967489,harddrivesdirect.com/product_info_HP__HardDrives.php?products_id=144344_HP__HardDrive,_:node40c74c42cb66d39bf7c040cba9f3615d, Specifications:  Manufacturer HP Category Hard Drive Sub-Category 10K Generation SAS Part Number HP DG146BAAJB Product ID 144344_HP_HardDrives Type Hard Drive - Hot-Swap Capacity 146GB Interface Type Serial Attached SCSI Spindle Speed 10000RPM Ports Dual Form Factor Small 2.5 inches (SFF),"{'Interface Type': 'Serial Attached SCSI', 'Ports': 'Dual', 'Category': 'Hard Drive', 'Generation': 'SAS', 'Spindle Speed': '10000 rpm', 'Capacity': '0.146 TB', 'Form Factor': 'Small 6.35 cm (SFF)', 'Part Number': 'HP DG146BAAJB', 'Product ID': '144344_HP_HardDrives', 'Manufacturer': 'HP', 'Type': 'Hard Drive - Hot-Swap', 'Sub-Category': '10K'}",harddrivesdirect.com,1,en
185983,Computers_and_Accessories,1121441,harddrivesdirect.com/product_info_HP__HardDrives.php?products_id=459231,_:node30d37b1b68e59112f98dfc469aef57, Specifications:  Manufacturer HP Category Hard Drive Sub-Category 15K Generation SAS SC Part Number HP 652615-B21 Product ID 459231_HP_HardDrives Capacity 450GB Interface Serial Attached SCSI (SAS) Enclosure Internal Drive Dimensions 3.5 inches x 1/3H (Low Profile) Spindle Speed 15000RPM Data Transfer Rate 6G = 6Gb/sec (750 MB/s) Seek Time 3.5ms HotSwap Yes Manufacturer Hewlett Packard Pre-Failure Warranty Yes Hot Swap Tray Included/Attached,"{'Manufacturer': 'Hewlett Packard', 'Capacity': '0.45 TB', 'Interface': 'Serial Attached SCSI (SAS)', 'Pre-Failure Warranty': 'Yes', 'HotSwap': 'Yes', 'Seek Time': '3.5 ms', 'Part Number': 'HP 652615-B21', 'Generation': 'SAS SC', 'Data Transfer Rate': '750 Mbps)', 'Spindle Speed': '15000 rpm', 'Hot Swap Tray': 'Included/Attached', 'Sub-Category': '15K', 'Drive Dimensions': '8.89 cm x 0.8382 cm H (Low Profile)', 'Category': 'Hard Drive', '': '', 'Enclosure': 'Internal', 'Product ID': '459231_HP_HardDrives'}",harddrivesdirect.com,1,en
3349,Computers_and_Accessories,419306,harddrivesdirect.com/product_info_HP__HardDrives.php?products_id=459715_HP__HardDrive,_:node70f46215a042fd6b868161e4721e9, Specifications:  Manufacturer HP Category Hard Drive Sub-Category 7.2K Generation SAS SC Part Number HP MB2000FBZPN-10Pack Product ID 459715_HP_HardDrives Capacity 2TB Interface Serial Attached SCSI (SAS) Enclosure Internal Drive Dimensions 3.5 inches x 1/3H (Low Profile) Spindle Speed 7200RPM Data Transfer Rate 6G = 6Gb/sec (750 MB/s) Seek Time 3.5ms HotSwap Yes Manufacturer Hewlett Packard Pre-Failure Warranty Yes Hot Swap Tray Included/Attached,"{'': '', 'Interface': 'Serial Attached SCSI (SAS)', 'Category': 'Hard Drive', 'Product ID': '459715_HP_HardDrives', 'Spindle Speed': '7200 rpm', 'Drive Dimensions': '8.89 cm x 0.8382 cm H (Low Profile)', 'Hot Swap Tray': 'Included/Attached', 'Pre-Failure Warranty': 'Yes', 'Part Number': 'HP MB2000FBZPN-10Pack', 'Sub-Category': '7.2K', 'Manufacturer': 'Hewlett Packard', 'HotSwap': 'Yes', 'Enclosure': 'Internal', 'Generation': 'SAS SC', 'Capacity': '2 TB', 'Seek Time': '3.5 ms', 'Data Transfer Rate': '750 Mbps'}",harddrivesdirect.com,1,en
184446,Computers_and_Accessories,1788029,harddrivesdirect.com/product_info_HP__HardDrives.php?products_id=460137_HP__HardDrive,_:noded1be156f5bb5f9d2a91e2dfbc1b9f6, Specifications:  Manufacturer HP Category Hard Drive Sub-Category 7.2K Generation SATA NHP Part Number HP 458947-B21-5Pack Product ID 460137_HP_HardDrives Connector Type SATA 3.0GB/s Connector Serial ATA 7-pin Target Use Server Form Factor 3.5 inches Enclosure Type Internal Average Seek Time 10ms Data Transfer Rate 3.0GB/s Hard Drive Capacity 160GB Spindle Speed 7200RPM 458947-B21 Compatible Servers: DL120 G5 DL120 G6 G7 DL140 G2 DL140 G3 DL145 G2 DL145 G3 DL160 G5 DL165 G5 DL165 G5p ML110 G2 ML110 G3 ML110 G4 ML110 G5 ML115 G1 ML115 G5 ML150 G5 ML310 G2,"{'Manufacturer': 'HP', 'Connector': 'Serial ATA 7-pin', '': '', 'Form Factor': '8.89 cm', 'Part Number': 'HP 458947-B21-5Pack', 'Generation': 'SATA NHP', 'Average Seek Time': '10 ms', 'Category': 'Hard Drive', 'Target Use': 'Server', 'Sub-Category': '7.2K', 'Data Transfer Rate': '3000 Mbps', 'Connector Type': 'SATA 3000 Mbps', 'Hard Drive Capacity': '0.16 TB', 'Product ID': '460137_HP_HardDrives', 'Spindle Speed': '7200 rpm', 'Enclosure Type': 'Internal'}",harddrivesdirect.com,1,en
5667,Computers_and_Accessories,1052172,harddrivesdirect.com/product_info_ML370_G6_HardDrives.php?products_id=144135_ML370_G6_HardDrives,_:node5de4bc6fb4e6f727432d88f11d999f35, Specifications:  Manufacturer ML370 Category Hard Drive Sub-Category 7.2K Generation SATA Part Number ML370 349238-B21-5Pack Product ID 144135_ML370_HardDrives Type Hard Drive - Hot-Swap Form Factor 3.5 inches x 1/3H Capacity 160GB Interface Type Serial ATA-150 Connector 22-position Serial ATA (SATA) Plug Data Transfer Rate 150MB/s Average Seek Time 9ms Spindle Speed 7200RPM Dimensions (WxH) 4 in x 1 in Package Qty 5,"{'Interface Type': 'Serial ATA-150', 'Form Factor': '8.89 cm x 0.8382 cm H', 'Category': 'Hard Drive', 'Average Seek Time': '9 ms', 'Spindle Speed': '7200 rpm', 'Product ID': '144135_ML370_HardDrives', 'Connector': '22-position Serial ATA (SATA) Plug', 'Part Number': 'ML370 349238-B21-5Pack', 'Package Qty': '5', 'Sub-Category': '7.2K', 'Manufacturer': 'ML370', 'Type': 'Hard Drive - Hot-Swap', 'Generation': 'SATA', 'Capacity': '0.160 TB', 'Dimensions (WxH)': '10.16 cm in x 2.54 cm', 'Data Transfer Rate': '150 Mbps'}",harddrivesdirect.com,1,en
682243,Computers_and_Accessories,9449726,kinetiklamps.co.uk/SIM2/HT5000E-Z933791630-APOG-9016,_:nodea4627215cc05d17eab9eda1d64b1f0, Brand: SIM2 Model: HT5000E Mfr. Part No: Z933791630 Source: Genuine Lamp with Compatible Housing Warranty: 365 days,"{'Brand:': 'SIM2', 'Mfr. Part No:': 'Z933791630', 'Source:': 'Genuine Lamp with Compatible Housing', 'Model:': 'HT5000E', 'Warranty:': '365 days'}",kinetiklamps.co.uk,1,en
3185,Computers_and_Accessories,10267244,memory4less.com/amd-processor-osa244cep5au,_:nodeb5d0f4d3af8e69f06f7bca3617513264, General Information Manufacturer Part Number OSA244CEP5AU Brand Name AMD Product Type Processor Technical Information Processor Manufacturer AMD Processor Core Single-core (1 Core) Clock Speed 1.80 GHz L2 Cache 1 MB Process Technology 130 nm Processor Socket Socket PGA-940 Power Description Input Voltage 1.5 V DC Thermal Design Power 82.10 W Environmental Conditions Thermal Specification 158°F (70°C),"{'Manufacturer Part Number': 'OSA244CEP5AU', 'Process Technology': '130 nm', 'Thermal Design Power': '82.10 W', 'Brand Name': 'AMD', 'Input Voltage': '1.5 V DC', 'Processor Manufacturer': 'AMD', 'Thermal Specification': '70?C', 'Product Type': 'Processor', 'L2 Cache': '1 MB', 'Processor Core': 'Single-core (1 Core)', 'Processor Socket': 'Socket PGA-940', 'Clock Speed': '1.80 GHz'}",memory4less.com,1,en
1290,Computers_and_Accessories,100806,ncix.com/products/?sku=79307&vpn=WD1001FYYG&manufacture=Western%20Digital%20WD,_:noded450a3c553274be4f6413eee95cc45e," Quick Specs: Buffer 32 MB Storage Capacity 1 TB Weight (Approximate) 1.66 lb Drive Type Internal Height 1"" Width 4"" Depth 5.8"" Green Compliant Yes Green Compliance Certificate/Authority RoHS Drive Interface SAS Drive Width 3.5"" Drive Interface Standard 6Gb/s SAS Spindle Speed (rpm) 7200 ProductId 1023225190","{'Drive Width': '8.89 cm', 'Spindle Speed (rpm)': '7200 rpm', 'Height': '2.54 cm', 'Green Compliance Certificate/Authority': 'RoHS', 'Weight (Approximate)': '752.9633 g', 'ProductId': '1023225190', 'Drive Interface': 'SAS', 'Storage Capacity': '1 TB', 'Width': '10.16 cm', 'Drive Type': 'Internal', 'Depth': '14,732 cm', 'Buffer': '32 MB', 'Drive Interface Standard': '720 Mbps SAS', 'Green Compliant': 'Yes'}",ncix.com,1,en
19371,Computers_and_Accessories,144052,novatech.co.uk/products/8th-generation-intel-core-core-i7-8700k-3-7ghz-socket-lga1151-coffee-lake-processor-retail/bx80684i78700k,_:nodea39278501a2244fa3732886e465030c2," Processor Number I7 7800K Number of Cores 6 Number of Threads 12 Clock Speed 3.7GHz Max Turbo Frequency 4.7GHz Architecture 14nm technology Cache 12MB Bus Speed 8 GT/s DMI3 Embedded Options Available No Max TDP 95 W Processor Graphics Intel HD 630 Graphics Base Frequency 350 MHz Graphics Max Dynamic Frequency 1.2 GHz Max Video Memory 64 GB Execution Units 24 4K Support Yes, at 60Hz Max Resolution (HDMI 1.4)‡ [email protected] Max Resolution (DP)‡ [email protected] Max Resolution (eDP - Integrated Flat Panel)‡ [email protected] DirectX* Support 12 OpenGL* Support 4.5 Intel® Quick Sync Video Yes Intel® InTru™ 3D Technology Yes Intel® Clear Video HD Technology Yes Intel® Clear Video Technology Yes # of Displays Supported ‡ 3 Device ID 0x3E92 Max CPU Configuration 1 Thermal Solution Specification PCG 2015C (130W) TJunction 100°C Package Size 37.5mm x 37.5mm Low Halogen Options Available See MDDS Cooler Included No","{'Max Resolution (eDP - Integrated Flat Panel)‡': '[email\xa0protected]', 'Max Turbo Frequency': '4.7 GHz', 'Number of Threads': '12', 'Max Resolution (HDMI 1.4)‡': '[email\xa0protected]', 'TJunction': '100 ?C', 'Architecture': '14 nm technology', 'Max Resolution (DP)‡': '[email\xa0protected]', 'Bus Speed': '8 GT/s DMI3', 'Package Size': '0.375 cm x 0.375 cm', 'Embedded Options Available': 'No', 'Number of Cores': '6', 'Processor Graphics': 'Intel HD 630', 'Cache': '12 MB', 'Cooler Included': 'No', 'DirectX* Support': '12', 'Max CPU Configuration': '1', 'Graphics Max Dynamic Frequency': '1.2 GHz', 'Thermal Solution Specification': 'PCG 2015C (130W)', 'Processor Number': 'I7 7800K', 'Intel® InTru™ 3D Technology': 'Yes', '# of Displays Supported ‡': '3', 'OpenGL* Support': '4.5', 'Max Video Memory': '64 GB', 'Intel® Quick Sync Video': 'Yes', 'Max TDP': '95 W', 'Intel® Clear Video Technology': 'Yes', 'Device ID': '0x3E92', 'Graphics Base Frequency': '350 MHz', 'Execution Units': '24', 'Clock Speed': '3.7 GHz', 'Intel® Clear Video HD Technology': 'Yes', '4K Support': 'Yes, at 60 Hz', 'Low Halogen Options Available': 'See MDDS'}",novatech.co.uk,1,en
2132,Computers_and_Accessories,10135532,ontimesupplies.com/trgapa32us-90w-ac-dc-charger-with-inline-usb-adapter-black,_:nodec371e1e27a065e2c484fd1343208456," Item Specifications Brand Targus® For Device Type Laptops, Mobile Devices Global Product Type Adapters/Chargers-AC Adapters & Wall Chargers Adapter/Charger Type AC Adapter Power Source(s) AC Wall Outlet Connector/Port/Interface USB Capacity 90W OEM/Compatible OEM Color(s) Black Electronic/Mechanical Electronic For Use With Acer®, Asus®, Compaq®, Dell®, Fujitsu, Gateway®, HP, IBM®, Lenovo®, Panasonic®, Sony®, Toshiba® Pre-Consumer Recycled Content Percent 0% Post-Consumer Recycled Content Percent 0% Total Recycled Content Percent 0% Dimensions / Specifications Unit of Measure EA Item Weight 1.300 lbs Ships via UPS? y Carton Pack Quantity 12 EA This item is sold by the EA Manufacturer Info Brand Targus®  (website) Brand Contact 714-765-5555 Manufacturer Stock No. APA32US Retail UPC 092636262266 Country of Origin CN Tariff (Inbound) Code UNSPSC Number 26111704 Meets ANSI/BIFMA? 092636262266 OTS Product ID 8771396","{'Electronic/Mechanical': 'Electronic', 'OEM/Compatible': 'OEM', 'Ships via UPS?': 'y', 'Adapter/Charger Type': 'AC Adapter', 'OTS Product ID': '8771396', 'For Device Type': 'Laptops, Mobile Devices', 'Power Source(s)': 'AC Wall Outlet', 'Post-Consumer Recycled Content Percent': '0%', 'Manufacturer Stock No.': 'APA32US', 'Unit of Measure': 'EA', 'Brand': 'Targus® \xa0(website)', 'Carton Pack Quantity': '12 EA', 'Tariff (Inbound) Code': '', 'For Use With': 'Acer®, Asus®, Compaq®, Dell®, Fujitsu, Gateway®, HP, IBM®, Lenovo®, Panasonic®, Sony®, Toshiba®', 'Total Recycled Content Percent': '0%', 'UNSPSC Number': '26111704', 'Brand Contact': '714-765-5555', 'Connector/Port/Interface': 'USB', 'Global Product Type': 'Adapters/Chargers-AC Adapters & Wall Chargers', 'Retail UPC': '092636262266', 'Pre-Consumer Recycled Content Percent': '0%', 'Color(s)': 'Black', 'Capacity': '90 W', 'Country of Origin': 'CN', 'Item Weight': '589670.1 g', 'Meets ANSI/BIFMA?': '092636262266'}",ontimesupplies.com,1,en
4577,Computers_and_Accessories,103761,overclock.net/products/thermalright-ty-147-140mm-case-fan-ty-147,_:nodef0cc49f23dcc3084f8c78185dbd41ab9, Detail Value Binding Personal Computers Brand Thermalright EAN 0851905114374 Feature Thermalright TY-147 140mm Case Fan (TY-147) ThermalRight TY-147 Label ThermalRight Manufacturer ThermalRight MPN TY-147 Publisher ThermalRight Studio ThermalRight Title Thermalright TY-147 140mm Case Fan (TY-147) UPC 851905114374 PartNumber TY-147 ProductGroup PC Accessory ProductTypeName COMPUTER_COOLING_DEVICE UPCList - UPCListElement 851905114374 Item Weight 1 pounds,"{'ProductGroup': 'PC Accessory', 'ProductTypeName': 'COMPUTER_COOLING_DEVICE', 'MPN': 'TY-147', 'Feature': 'Thermalright TY-147 140mm Case Fan (TY-147) ThermalRight TY-147', 'PartNumber': 'TY-147', 'UPCList - UPCListElement': '851905114374', 'EAN': '0851905114374', 'Item Weight': '453.592 g', 'Manufacturer': 'ThermalRight', 'UPC': '851905114374', 'Brand': 'Thermalright', 'Label': 'ThermalRight', 'Title': 'Thermalright TY-147 140mm Case Fan (TY-147)', 'Binding': 'Personal Computers', 'Studio': 'ThermalRight', 'Publisher': 'ThermalRight'}",overclock.net,1,en
3538,Computers_and_Accessories,10326880,parts-people.com/index.php?action=item&id=5553,_:node45808ecfce1b146e4ac0a2b8c22c288c," Part Number 640M_frame Condition Gently Used ? X What does ""Gently Used"" mean? Item pulled from working system; may have been used for a short period of time, tested and verified to be in perfect working condition. Includes 1 Year Warranty & Hassle Free 30 Day Returns. see all product conditions >> Item Weight 1.15 lb(s). Warranty One (1) Year [?] Item Category Rail/Bracket","{'Warranty': 'One (1) Year [?]', 'Item Weight': '521.6312 g.', 'Part Number': '640M_frame', 'Item Category': 'Rail/Bracket', 'Condition': 'Gently Used ? X What does ""Gently Used"" mean? Item pulled from working system; may have been used for a short period of time, tested and verified to be in perfect working condition. Includes 1 Year Warranty & Hassle Free 30 Day Returns. see all product conditions >>'}",parts-people.com,1,en
5669,Computers_and_Accessories,1052293,play-asia.com/sandisk-extreme-900-portable-ssd-960gb-usb-31/13/70bf3v,_:nodef722f651c44cbebeb65bc8586b7bc8," Official Release Date  Jun 05, 2017 Genre  Solid-State Drive (External) PAX-Code PAX0009057804 Catalog No.  SDSSDEX2-960G-G25 Item Code  0619659134433 Product Measures 13.3cm x 8.2cm x 1.8cm","{'Catalog No.\xa0': 'SDSSDEX2-960G-G25', 'PAX-Code': 'PAX0009057804', 'Official Release Date\xa0': 'Jun 05, 2017', 'Item Code\xa0': '0619659134433', 'Product Measures': '13.3 cm x 8.2 cm x 1.8 cm', 'Genre\xa0': 'Solid-State Drive (External)'}",play-asia.com,1,en
14370,Computers_and_Accessories,12683807,priceblaze.com/9xt260-251,_:nodea8944b77899df6161fdaa77813998ddd, General Information: Brand Seagate Part # 9XT260-251 Category Internal Hard Drive Condition Refurbished Availability In Stock Technical Specifications: Interface SAS 6.0 Gbps Capacity 3TB Speed 7200 RPM Cache 64 MB Size 3.5-inch,"{'Speed': '7200 rpm', 'Interface': 'SAS 6.0 Gbps', 'Condition': 'Refurbished', 'Availability': 'In Stock', 'Category': 'Internal Hard Drive', 'Part #': '9XT260-251', 'Cache': '64 MB', 'Brand': 'Seagate', 'Size': '8.89 cm', 'Capacity': '3 TB'}",priceblaze.com,1,en
1096,Computers_and_Accessories,10073838,quietpc.com/na-ds-92-pwm,_:nodeeea0f7e832dd50496479bbd274c5c," Specifications DS 92mm PWM Fan Size 92 x 92 x 25 mm Rotation Speed 500 - 1400 RPM (± 10%) Voltage Range 5 - 12 V Rated Current 0.10 A Rated Power 1.20 W Airflow 23.6 CFM Max Acoustical Noise 13.7 dB(A) Max Static Pressure 1.87 mm H2O Max Cable Length 44 cm Connector 4-pin PWM Durability 80,000 h Warranty 24 months EAN barcode 4260285292903","{'Rotation Speed': '500 - 1400 rpm', 'Rated Current': '0.10 A', 'Durability': '80,000 h', 'Airflow': '23.6 CFM Max', 'EAN barcode': '4260285292903', 'Acoustical Noise': '13.7 dB(A) Max', 'Voltage Range': '5 - 12 V', 'Cable Length': '44 cm', 'Connector': '4-pin PWM', 'Warranty': '24 months', 'Rated Power': '1.20 W', 'Static Pressure': '1.87 mm H2O Max', 'Size': '0.92 cm x 0.92 cm x 0.25 cm'}",quietpc.com,1,en
4588,Computers_and_Accessories,10379208,scan.co.uk/products/novation-61-sl-mk-ii-usb-midi-controller-keyboard-61-keys-2-wheels-8-faders-16-knobs-8-pads-32-led-b,_:node898b549d2b6a8f1379e9adabaaf7b4, Specifications Number Of Keys 61 Connections 1 x Expression Pedal 1 x MIDI In 2 x MIDI Out 1 x Sustain Pedal 1 x USB Weighted Keys Semi Dimensions 803(W) x 293(D) x 68(H)mm Included Software Ableton Live Lite 9 USB Bus Powered Yes Product Weight kg Key Size Full Size Keys Transport Controls Yes,"{'Product Weight': 'kg', 'Connections': '1 x Expression Pedal 1 x MIDI In 2 x MIDI Out 1 x Sustain Pedal 1 x USB', 'Key Size': 'Full Size Keys', 'Transport Controls': 'Yes', 'Number Of Keys': '61', 'Included Software': 'Ableton Live Lite 9', 'Weighted Keys': 'Semi', 'USB Bus Powered': 'Yes', 'Dimensions': '8.03 cm (W) x 2.93 cm (D) x 6.8 cm (H)'}",scan.co.uk,1,en
3113,Computers_and_Accessories,10245677,shop.clublaptop.com/laptop-battery/compatible-laptop-battery-hp-dv4015cl-dv4015ea-dv4016ap-dv4016ea/p-7131560-16870184403-cat,_:node44a2b1ddeda6cd24d8bdbe4bd53cc7a1, Brand Clublaptop Type Lithium-ion Product Code LB CL HPK DV1000-81 Capacity 4400 mAh Cells 6 Color Black,"{'Product Code': 'LB CL HPK DV1000-81', 'Capacity': '4400 mAh', 'Type': 'Lithium-ion', 'Cells': '6', 'Brand': 'Clublaptop', 'Color': 'Black'}",shop.clublaptop.com,1,en
4907,Computers_and_Accessories,10409727,shopblt.com/item/4xem-35ft-cat6-blue-molded-patch/4xem_4xc6patch35bl,_:node55eedc44666d7cb4f9e18ca357b21e6, Mfg. & Model: 4XEM 4XC6PATCH35BL Mfg. Part #: 4XC6PATCH35BL UPC: 873791003952 Description: 35ft Cat6 Blue Molded Patch Cable Price: $9.52,"{'Description:': '35ft Cat6 Blue Molded Patch Cable', 'Mfg. Part #:': '4XC6PATCH35BL', 'Mfg. & Model:': '4XEM 4XC6PATCH35BL', 'UPC:': '873791003952', 'Price:': '$9.52'}",shopblt.com,1,en
3295,Computers_and_Accessories,10288259,shopblt.com/item/aver-upgrade-evc300-4port-licenses/aver_comselc4p,_:node4baf52719a96c54c87282b629d5c09f," Mfg. & Model: AVer COMSELC4P Mfg. Part #: COMSELC4P UPC: 848090004115 Description: Upgrade Evc300 4port Licenses Price: $3,995.31 Essential Information BLT Item #: BYZ2099 Manufacturer Part #: COMSELC4P Manufacturer: AVer Description: UPGRADE EVC300 4PORT LICENSES (ORDERED AS NEEDED FROM MFG) Weight: 1 lbs. Manufacturer's website: http://www.aver.com/ UPC: 848090004115 Return Policy: Standard BLT Return Policy","{'Manufacturer:': 'AVer', 'BLT Item #:': 'BYZ2099', 'Description:': 'UPGRADE EVC300 4PORT LICENSES (ORDERED AS NEEDED FROM MFG)', 'Return Policy:': 'Standard BLT Return Policy', 'Mfg. & Model:': 'AVer COMSELC4P', 'Price:': '$3,995.31', 'Mfg. Part #:': 'COMSELC4P', ""Manufacturer's website:"": 'http://www.aver.com/', 'Weight:': '453.592 g.', 'Manufacturer Part #:': 'COMSELC4P', 'UPC:': '848090004115'}",shopblt.com,1,en
2475,Computers_and_Accessories,10167314,shopblt.com/item/juniper-networks-cbl-m-pwr-ra-us-m320-ac-power/netscn_cblmpwrraus,_:nodec827edd8b26627331377d7ad3d445d5," Mfg. & Model: Juniper Networks CBL-M-PWR-RA-US Mfg. Part #: CBL-M-PWR-RA-US ( CBLMPWRRAUS ) UPC: 832938051867 Description: M320 Ac Power Cable Us Right Price: $59.02 Essential Information BLT Item #: BF56362 Manufacturer Part #: CBL-M-PWR-RA-US Manufacturer: Juniper Networks Description: M320 AC POWER CABLE US RIGHT Weight: 2.05 lbs. Suggested Retail Price: $75.00 Manufacturer's website: http://www.juniper.net/ Dimensions: 12.7"" x 7"" x 5.2"" UPC: 832938051867 Return Policy: Returns / Exchanges: Sealed Product Only Technical Information Product Type: Standard Power Cord Package / Shipping Information Length: 13.00 Width: 7.25 Weight: 1.95 lbs.","{'Manufacturer:': 'Juniper Networks', 'Manufacturers website:': 'http://www.juniper.net/', 'Length:': '13.00 cm', 'Dimensions:': '12.7"" x 7"" x 5.2""', 'Price:': '53', 'Manufacturer Part #:': 'CBL-M-PWR-RA-US', 'UPC:': '832938051867', 'BLT Item #:': 'BF56362', 'Description:': 'M320 AC POWER CABLE US RIGHT', 'Return Policy:': 'Returns / Exchanges: Sealed Product Only', 'Mfg. & Model:': 'Juniper Networks CBL-M-PWR-RA-US', 'Suggested Retail Price:': '67', 'Mfg. Part #:': 'CBL-M-PWR-RA-US (CBLMPWRRAUS)', 'Weight:': '884.00 g', 'Product Type:': 'Standard Power Cord', 'Width:': '73.00 mm'}",shopblt.com,1,en
3197,Computers_and_Accessories,10271399,sillworks.com/canada/product_info.php?cPath=&products_id=454472,_:nodeae4fe9cb778acb85aeb5d14561105bda, Specifications: Category Proliant Processor Sub-Category Xeon Generation G5 Part Number 457935-B21 Products ID 454472 Product Type Processor Board Processor Type Intel Xeon Processor Core Quad-Core Processor Qty 1 Clock Speed 2.66GHz Bus Speed 1333MHz L2 Cache 12MB 64-bit Processing Yes Process Technology 45nm Processor Socket Socket J LGA-771 Thermal Design Power 80W,"{'Processor Type': 'Intel Xeon', 'Products ID': '454472', 'Process Technology': '45nm', 'Thermal Design Power': '80 W', 'Category': 'Proliant Processor', 'Part Number': '457935-B21', '64-bit Processing': 'Yes', 'Bus Speed': '1333 MHz', 'Sub-Category': 'Xeon', 'Product Type': 'Processor Board', 'L2 Cache': '12 MB', 'Generation': 'G5', 'Processor Qty': '1', 'Processor Core': 'Quad-Core', 'Processor Socket': 'Socket J LGA-771', 'Clock Speed': '2.66 GHz'}",sillworks.com,1,en
